Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Atrioventricular Block,Q300121,atrioventricular block,90.9090909090909,Q112193867; Q18553676,class of disease; thoracic disease,Q1361515,heart conduction disease,https://en.wikipedia.org/wiki/Atrioventricular_block
Atrophic Maxilla,Q131436631,atrophic maxilla,87.5,,,Q4941581; Q55092887,bone resorption; maxillary disease,
Atrophic Vaginitis,Q4007235,atrophic vaginitis,88.88888888888889,Q112193867,class of disease,Q12136; Q676191,disease; vaginitis,https://en.wikipedia.org/wiki/Atrophic_vaginitis
Atrophic Vaginitis,Q39279445,Atrophic vaginitis,94.44444444444444,,,,,
Microbiological Attachment Sites,Q71243060,microbiological attachment sites,90.625,,,Q73351560,genome components,
Attention Deficit and Disruptive Behavior Disorders,Q67198812,attention deficit and disruptive behavior disorders,82.35294117647058,,,Q3450985,neurodevelopmental disorder,
Attitude to Computers,Q69901069,attitude to computers,90.47619047619048,,,Q622645,attitude,
Attitude to Death,Q54913235,attitude to death,88.23529411764706,,,Q5247267,death and culture,
Attitude to Death,Q67576088,Attitude to death,94.11764705882352,,,,,
Attitude to Health,Q60589779,attitude to health,88.88888888888889,,,Q622645,attitude,
Atypical Squamous Cells of the Cervix,Q55092991,atypical squamous cells of the cervix,81.08108108108108,Q12136,disease,,,
Evoked Response Audiometry,Q1382628,evoked response audiometry,88.46153846153845,,,Q758881,audiometry,
Pure-Tone Audiometry,Q7261165,pure tone audiometry,80.0,,,Q5691664,hearing test,https://en.wikipedia.org/wiki/Pure-tone_audiometry
Speech Audiometry,Q73219200,speech audiometry,88.23529411764706,Q5690807,health assessment,Q5691664; Q781050,audiogram; hearing test,
Audiovisual Aids,Q4819934,audiovisual education,87.5,,,Q8434,education,https://en.wikipedia.org/wiki/Audiovisual_education
Audiovisual Aids,Q70336653,audiovisual aids,87.5,,,Q1068473,educational technology,
Auditory Brain Stem Implantation,Q73508865,auditory brain stem implantation,87.5,,,Q73228249; Q73232075,ear surgery; prosthesis implantation,
Auditory Brain Stem Implants,Q73039368,auditory brain stem implant,100.0,,,Q323808; Q73469968,hearing aid; neural prosthesis,
Auditory Cortex,Q18676,auditory cortex,86.66666666666667,Q112826905; Q1620186,brain region; class of anatomical entity,Q112826975; Q66599013,particular anatomical entity; region of cerebral cortex,https://en.wikipedia.org/wiki/Auditory_cortex
Central Auditory Diseases,Q54947378,central auditory disease,88.0,Q12136,disease,Q1644260; Q5062122,central nervous system disease; hearing disorder,
Auditory Fatigue,Q4820025,auditory fatigue,87.5,,,Q12133,deafness,https://en.wikipedia.org/wiki/Auditory_fatigue
Auditory Fatigue,Q50722213,Auditory fatigue,93.75,,,,,
Auditory Fatigue,Q50354611,Auditory fatigue,93.75,,,,,
Auditory Pathways,Q70182286,auditory pathway,100.0,,,Q68015866,afferent pathways,
Auditory Pathways,Q114886776,Auditory pathways,94.11764705882352,,,,,
Auditory Perception,Q160289,hearing,89.47368421052632,Q173253; Q2996394,biological process; sense,Q14908172; Q160402,perception; sensory perception of mechanical stimulus,https://en.wikipedia.org/wiki/Hearing
Auditory Perception,Q67505227,auditory perception,89.47368421052632,,,Q160402,perception,
Auditory Perceptual Disorders,Q130378384,central auditory processing disorder,100.0,,,Q1644260,hearing disorder,https://en.wikipedia.org/wiki/Auditory_processing_disorder
Auditory Threshold,Q1504201,absolute threshold of hearing,88.88888888888889,Q5691664,hearing test,Q3955369,sensation,https://en.wikipedia.org/wiki/Absolute_threshold_of_hearing
AU Rich Elements,Q4654967,AU-rich element,100.0,,,Q70575711,ribonucleic acid regulatory sequences,https://en.wikipedia.org/wiki/AU-rich_element
Australasian People,Q116868309,Australasian people,94.73684210526316,,,Q2065556,Pacific Islanders,
Autoanalysis,Q73466429,autoanalysis,91.66666666666666,,,Q1799491,laboratory diagnostics,
Autocrine Communication,Q21108636,autocrine signaling,91.30434782608697,Q2996394,biological process,Q14758911,cell-cell signaling,https://en.wikipedia.org/wiki/Autocrine_signaling
Autoimmune Diseases of the Nervous System,Q34015210,Autoimmune diseases of the nervous system,85.36585365853658,,,,,
Autoimmune Diseases of the Nervous System,Q41133296,Autoimmune diseases of the nervous system,85.36585365853658,,,,,
Autoimmune Diseases of the Nervous System,Q43720386,Autoimmune diseases of the nervous system,85.36585365853658,,,,,
Autoimmune Hypophysitis,Q4826342,autoimmune hypophysitis,91.30434782608697,Q112193867,class of disease,Q18553586; Q3843811; Q4120169; Q55788906; Q639907; Q929833,acquired pituitary hormone deficiency; autoimmune disease of endocrine system; hypophysitis; immune disorder; medical finding; rare disease,https://en.wikipedia.org/wiki/Autoimmune_hypophysitis
Autoimmune Hypophysitis,Q81066789,Autoimmune hypophysitis,95.65217391304348,,,,,
Autoimmune Hypophysitis,Q93587300,Autoimmune hypophysitis,95.65217391304348,,,,,
Autoimmune Hypophysitis,Q64046262,Autoimmune hypophysitis,95.65217391304348,,,,,
Autoimmune Hypophysitis,Q36000933,Autoimmune hypophysitis.,93.61702127659575,,,,,
Autoimmune Lymphoproliferative Syndrome,Q1151300,autoimmune lymphoproliferative syndrome,92.3076923076923,Q112193867; Q929833,class of disease; rare disease,Q4165484; Q7860879,lymphoproliferative disorders; type IV hypersensitivity,https://en.wikipedia.org/wiki/Autoimmune_lymphoproliferative_syndrome
Autoimmune Lymphoproliferative Syndrome,Q24975366,caspase-8 deficiency,83.72093023255813,Q112193867; Q929833,class of disease; rare disease,Q10267817; Q1151300; Q55015272,Type 2 Autoimmune Lymphoproliferative Syndrome; autoimmune lymphoproliferative syndrome; autosomal recessive disease,https://en.wikipedia.org/wiki/Caspase-8_deficiency
Autoimmune Lymphoproliferative Syndrome,Q18217139,RAS-associated autoimmune leukoproliferative disorder,87.05882352941177,Q112193867; Q929833,class of disease; rare disease,Q1151300; Q18553439,autoimmune lymphoproliferative syndrome; autosomal dominant disease,https://en.wikipedia.org/wiki/RAS-associated_autoimmune_leukoproliferative_disorder
Autoimmune Lymphoproliferative Syndrome,Q19001032,autoimmune lymphoproliferative syndrome type 3,84.70588235294117,Q112193867; Q929833,class of disease; rare disease,Q10267817; Q1151300; Q1472818,autoimmune lymphoproliferative syndrome; autosomal recessive disease; common variable immunodeficiency,
Autoimmune Pancreatitis,Q2267451,autoimmune pancreatitis,91.30434782608697,Q112193867,class of disease,Q11039483; Q18553586; Q1996053; Q7130407,IgG4-related disease; autoimmune disease of endocrine system; chronic pancreatitis; pancreas disease,https://en.wikipedia.org/wiki/Autoimmune_pancreatitis
Autoimmune Pancreatitis,Q79445514,Autoimmune pancreatitis,95.65217391304348,,,,,
Autoimmune Pancreatitis,Q94532932,Autoimmune pancreatitis,95.65217391304348,,,,,
Automated Facial Recognition,Q85744325,Automated Facial Recognition System,88.88888888888889,,,,,https://en.wikipedia.org/wiki/Automated_Facial_Recognition_System_(India)
Laboratory Automation,Q1799487,laboratory automation,90.47619047619048,,,Q24410992,automatization,https://en.wikipedia.org/wiki/Laboratory_automation
Automobile Driver Examination,Q1392263,driving test,100.0,,,Q27318,test,https://en.wikipedia.org/wiki/Driving_test
Autonomic Denervation,Q73523680,autonomic denervation,90.47619047619048,,,Q1187030,denervation,
Autonomic Dysreflexia,Q4826775,autonomic dysreflexia,90.47619047619048,,,Q18554088,autonomic nervous system disease,https://en.wikipedia.org/wiki/Autonomic_dysreflexia
Autonomic Dysreflexia,Q28141131,Autonomic dysreflexia,95.23809523809523,,,,,
Autonomic Dysreflexia,Q85076007,Autonomic dysreflexia,95.23809523809523,,,,,
Autonomic Dysreflexia,Q34620799,Autonomic dysreflexia,95.23809523809523,,,,,
Postganglionic Autonomic Fibers,Q70059949,postganglionic autonomic fibers,90.32258064516128,,,Q692974,nerve fiber,
Preganglionic Autonomic Fibers,Q70090366,preganglionic autonomic fibers,90.0,,,Q70062323,cholinergic fiber,
Autonomic Nerve Block,Q73226040,autonomic nerve block,85.71428571428572,,,Q4379667,nerve block,
Autonomic Nervous System Diseases,Q18554095,autonomic neuropathy,87.87878787878788,Q112193867,class of disease,Q1502312; Q18554088,autonomic nervous system disease; polyneuropathy,https://en.wikipedia.org/wiki/Autonomic_neuropathy
Autophagic Cell Death,Q21105501,autophagic cell death,85.71428571428572,Q2996394,biological process,Q304484,programmed cell death,https://en.wikipedia.org/wiki/Autophagic_cell_death
Autophagic Cell Death,Q36158571,Autophagic cell death,90.47619047619048,,,,,
Autotrophic Processes,Q84953550,autotrophy,90.47619047619048,,,Q2138622,nutrition,
Aversive Therapy,Q68319375,Aversive therapy,93.75,,,,,
Avian Leukosis,Q10859389,lymphoid leucosis,85.71428571428572,Q12040649,bird disease,Q12040649; Q12049283,bird disease; retrovirus infection in birds,https://en.wikipedia.org/wiki/Lymphoid_leucosis
Avoidance Learning,Q18192505,avoidance learning,88.88888888888889,,,Q1331926; Q133500,decision making; learning,https://en.wikipedia.org/wiki/Avoidance_learning
Avulavirus Infections,Q18975230,Avulavirus infectious disease,100.0,,,Q18975304,Paramyxoviridae infectious disease,
Axenic Culture,Q537299,axenic culture,85.71428571428572,,,Q189082; Q2911313,cell culture; gnotobiosis,https://en.wikipedia.org/wiki/Axenic
Eye Axial Length,Q70080830,eye axial length,81.25,,,Q104019925; Q36253; Q71131362,biomedical measurand; length; organ size,
Axial Spondyloarthritis,Q28867094,axial spondyloarthritis,91.30434782608697,Q112193867,class of disease,Q52848; Q55226962,spondylarthritis; spondyloarthropathy,https://en.wikipedia.org/wiki/Axial_spondyloarthritis
Axial Spondyloarthritis,Q52870848,Axial spondyloarthritis,95.65217391304348,,,,,
Axial Spondyloarthritis,Q39098003,Axial spondyloarthritis.,93.61702127659575,,,,,
Axial Spondyloarthritis,Q89293067,Axial spondyloarthritis,95.65217391304348,,,,,
Axillofemoral Bypass Grafting,Q73041757,axillofemoral bypass grafting,89.65517241379311,,,Q1498222; Q3615100,surgical anastomosis; vascular surgery,
Axonal Transport,Q792602,axonal transport,87.5,Q2996394,biological process,Q14865299,axo-dendritic transport,https://en.wikipedia.org/wiki/Axonal_transport
Axon Fasciculation,Q71131094,axon fasciculation,88.88888888888889,,,,,
Axon Guidance,Q2034716,axon guidance,84.61538461538461,Q2996394,biological process,Q21433477,neuron projection guidance,https://en.wikipedia.org/wiki/Axon_guidance
Axon Guidance,Q45314272,Axon guidance,92.3076923076923,Q2034716; Q4915012,axon guidance; biological pathway,,,
Axon Guidance,Q73168318,Axon guidance,92.3076923076923,,,,,
Axon Initial Segment,Q14862704,axon initial segment,85.0,Q5058355,cellular component,Q70551253,cellular anatomical entity,
Azygos Vein,Q591137,azygos vein,81.81818181818181,Q112826905; Q9609,class of anatomical entity; vein,Q112826975; Q66575771,particular anatomical entity; subdivision of superior vena caval tree,https://en.wikipedia.org/wiki/Azygos_vein
B30.2-SPRY Domain,Q24767970,B30.2/SPRY domain,100.0,Q898273,protein domain,Q898273,protein domain,
Back Muscles,Q974257,back muscles,83.33333333333334,Q16887380,group,Q1048687,skeletal muscle,
Backtracking Algorithms,Q798554,backtracking,100.0,,,Q755673,search algorithm,https://en.wikipedia.org/wiki/Backtracking
Bacterial Adhesion,Q59627887,bacterial adhesion,88.88888888888889,,,Q187640,cell adhesion,
Bacterial Adhesion,Q57971880,Bacterial Adhesion,100.0,,,,,
Bacterial Capsules,Q1137328,bacterial capsule,88.88888888888889,Q5058355,cellular component,,,https://en.wikipedia.org/wiki/Bacterial_capsule
Bacterial Capsules,Q68698379,Bacterial capsules,94.44444444444444,,,,,
Bacterial Chromatophores,Q25222072,chromatophore,91.66666666666666,Q22325163,protein-containing complex,,,https://en.wikipedia.org/wiki/Chromatophore_(bacteria)
Bacterial Load,Q68755517,bacterial load,85.71428571428572,,,,,
Bacterial Outer Membrane,Q258248,bacterial outer membrane,87.5,,,Q29548,plasma membrane,https://en.wikipedia.org/wiki/Bacterial_outer_membrane
Bacterial Physiological Phenomena,Q65980060,bacterial physiological phenomenon,90.9090909090909,,,Q65980343,microbiological phenomena,
Bacterial Shedding,Q71129940,bacterial shedding,88.88888888888889,,,Q66615932,physiological phenomenon,
Bacterial Structures,Q70189616,bacterial structures,90.0,,,Q55568967,biological structure,
Bacterial Translocation,Q71149290,bacterial translocation,91.30434782608697,,,Q65980060,bacterial physiological phenomenon,
Bacterial Translocation,Q37230349,Bacterial translocation,95.65217391304348,,,,,
Bacterial Typing Techniques,Q73214299,bacterial typing techniques,88.88888888888889,,,Q68756090,bacteriological techniques,
Bacterial Zoonoses,Q114838783,bacterial zoonoses,88.88888888888889,,,Q182672; Q727028,bacterial infectious disease; zoonosis,
Bacteriocin Plasmids,Q71129374,bacteriocin plasmids,90.0,,,Q172778,plasmid,
Bacteriological Techniques,Q68756090,bacteriological techniques,92.3076923076923,,,Q67506443,microbiological technique,
Bacteriophage Typing,Q73217034,bacteriophage typing,90.0,,,Q73214299,bacterial typing techniques,
Bacteriophage Typing,Q71722104,Bacteriophage typing,95.0,,,,,
Bacteroidaceae Infections,Q18975734,Bacteroidaceae infectious disease,100.0,,,Q19597369,gram-negative bacterial infection,
Bacteroides Infections,Q18975970,bacteroides infectious disease,100.0,,,Q18975734; Q727028,Bacteroidaceae infectious disease; bacterial infectious disease,
Bacteroides Infections,Q75930315,Bacteroides infections,95.45454545454545,,,,,
Bacteroides Infections,Q54786258,Bacteroides infections,95.45454545454545,,,,,
Bacteroides Infections,Q70000374,Bacteroides infections,95.45454545454545,,,,,
Bacteroides Infections,Q70342603,Bacteroides infections,95.45454545454545,,,,,
Balanced Anesthesia,Q73510341,balanced anesthesia,89.47368421052632,,,Q166543,general anaesthesia,https://en.wikipedia.org/wiki/Balanced_anesthesia
Balanced Anesthesia,Q84220973,Balanced Anesthesia,100.0,,,,,
Balanitis Xerotica Obliterans,Q4850044,balanitis xerotica obliterans,89.65517241379311,Q112193867,class of disease,Q1138584,balanitis,https://en.wikipedia.org/wiki/Balanitis_xerotica_obliterans
Balanitis Xerotica Obliterans,Q41727466,Balanitis xerotica obliterans,93.10344827586206,,,,,
Balanitis Xerotica Obliterans,Q71732271,Balanitis xerotica obliterans,93.10344827586206,,,,,
Balanitis Xerotica Obliterans,Q36250518,Balanitis xerotica obliterans in boys,81.81818181818181,,,,,
Balkan Nephropathy,Q805030,Balkan nephropathy,94.44444444444444,Q112193867,class of disease,Q1331116; Q1424106,Alport syndrome; interstitial nephritis,https://en.wikipedia.org/wiki/Balkan_endemic_nephropathy
Balkan Nephropathy,Q67438184,Balkan nephropathy,94.44444444444444,,,,,
Balkan Nephropathy,Q35779040,Balkan Nephropathy,100.0,,,,,
Balkan Nephropathy,Q28083757,Balkan nephropathy,94.44444444444444,,,,,
Balkan Nephropathy,Q71014711,Balkan nephropathy,94.44444444444444,,,,,
Balloon Embolectomy,Q73524300,balloon embolectomy,89.47368421052632,,,Q475069,embolectomy,
Balloon Enteroscopy,Q73231603,balloon enteroscopy,89.47368421052632,,,Q72369231,gastrointestinal endoscopy,
Balloon Occlusion,Q4851873,balloon tamponade,100.0,Q55214844,medical procedure type,Q796194,medical procedure,https://en.wikipedia.org/wiki/Balloon_tamponade
Balloon Valvuloplasty,Q4778764,aortic valvuloplasty,100.0,,,Q21558880; Q3167917,aortic valve repair; valvuloplasty,https://en.wikipedia.org/wiki/Aortic_valvuloplasty
Balloon Valvuloplasty,Q66066877,Balloon Valvuloplasty Registry,82.35294117647058,Q30612,clinical trial,,,
Balloon Valvuloplasty,Q34130626,Balloon valvuloplasty,95.23809523809523,,,,,
Bankart Lesions,Q806712,Bankart lesion,93.33333333333333,,,Q7502714,shoulder problem,https://en.wikipedia.org/wiki/Bankart_lesion
Personal Banking,Q1548025,retail banking,87.5,Q29028649,economic concept,Q126793; Q806718,economics of banking; retail,https://en.wikipedia.org/wiki/Retail_banking
Barber Surgeons,Q53147564,Barber-surgeons,86.66666666666667,,,,,
Bardet-Biedl Syndrome,Q1678281,Bardet-Biedl syndrome,95.23809523809523,Q112193867; Q929833,class of disease; rare disease,Q10267817; Q12136; Q55786310,autosomal recessive disease; disease; syndromic obesity,https://en.wikipedia.org/wiki/Bardet%E2%80%93Biedl_syndrome
Bardet-Biedl Syndrome,Q4835083,BBSome,80.0,Q5058355,cellular component,Q22325163,protein-containing complex,https://en.wikipedia.org/wiki/BBSome
Bardet-Biedl Syndrome,Q18046311,BBS10,88.88888888888889,Q7187,gene,Q20747295,protein-coding gene,https://en.wikipedia.org/wiki/BBS10
Bardet-Biedl Syndrome,Q18049966,BBS5,90.9090909090909,Q7187,gene,Q20747295,protein-coding gene,https://en.wikipedia.org/wiki/BBS5
Bardet-Biedl Syndrome,Q18038733,BBS9,90.9090909090909,Q7187,gene,Q20747295,protein-coding gene,https://en.wikipedia.org/wiki/BBS9
Bariatric Medicine,Q1470093,bariatric medicine,88.88888888888889,Q930752,medical specialty,Q11180; Q123028; Q1773974; Q3505712; Q80015,family medicine; internal medicine; obstetrics and gynaecology; pediatrics; preventive medicine,https://en.wikipedia.org/wiki/Bariatrics
